emp_no,first_name,last_name,title,from_date,to_date
214785,Arif,Sigstam,Senior Engineer,1999-12-26,9999-01-01
214786,Richara,Vidya,Senior Engineer,1997-12-09,9999-01-01
214788,Sadun,Zschoche,Senior Engineer,1995-11-28,9999-01-01
214791,Mana,Ligten,Senior Engineer,1995-10-24,9999-01-01
214794,Val,Ibel,Senior Staff,1996-07-30,9999-01-01
214795,Xuedong,Merks,Senior Engineer,1991-01-08,9999-01-01
214796,Leah,Cronau,Senior Staff,1993-05-02,9999-01-01
214798,Marlo,Yavatkar,Engineer,1999-02-03,2000-06-12
214802,Sibyl,Bharadwaj,Senior Staff,1995-05-05,9999-01-01
214806,Toney,Caine,Staff,1998-08-08,9999-01-01
214811,Serap,Kalloufi,Senior Engineer,1994-06-29,9999-01-01
214813,Irene,Parfitt,Staff,1995-10-16,9999-01-01
214822,Tamiya,Itzfeldt,Engineer,1997-05-21,2000-06-02
214823,Aleksandar,Azulay,Senior Engineer,1991-10-19,9999-01-01
214826,Susuma,Merey,Senior Engineer,1991-05-19,9999-01-01
214838,Kannan,Pocchiola,Senior Staff,2002-03-05,9999-01-01
214841,Mingzeng,Goodrum,Senior Engineer,1990-07-18,9999-01-01
214845,Shahid,Giarratana,Senior Engineer,1993-04-08,9999-01-01
214851,Lunjin,Weisert,Senior Engineer,1992-07-09,1999-07-03
214855,Kwangho,Georg,Senior Engineer,2000-06-17,9999-01-01
214858,Yongdong,Kushner,Senior Engineer,1990-11-30,9999-01-01
214865,Xuejia,Yavatkar,Senior Engineer,2002-07-17,9999-01-01
214870,Munehiro,Ashish,Technique Leader,1997-10-07,2000-03-06
214874,Hironoby,Ventosa,Senior Staff,1994-10-29,9999-01-01
214888,Francesca,Broder,Senior Engineer,2000-12-23,9999-01-01
214892,Shim,Ducloy,Senior Staff,1994-04-11,9999-01-01
214901,Sivanarayana,Juneja,Senior Engineer,1998-05-05,9999-01-01
214908,Ziya,Shanbhogue,Technique Leader,1990-12-29,9999-01-01
214909,Aksel,Serov,Senior Engineer,1990-07-22,1995-06-04
214910,Gully,Braccini,Engineer,1995-11-27,9999-01-01
214916,Zissis,Alblas,Technique Leader,1994-12-29,9999-01-01
214917,Malu,Tzvieli,Senior Engineer,1991-10-29,1992-02-21
214920,Ipke,Caine,Senior Staff,1992-01-25,9999-01-01
214921,Hsiangchu,Byoun,Senior Engineer,1999-05-10,9999-01-01
214935,Makato,Hiroyama,Senior Engineer,2001-11-15,9999-01-01
214940,Goa,Maginnis,Senior Engineer,2002-06-06,9999-01-01
214942,Serge,Besancenot,Senior Engineer,1999-07-04,9999-01-01
214950,Weijing,Ferriere,Staff,1987-03-14,1995-12-20
214956,Zhigen,Perry,Engineer,1993-02-20,1997-12-12
214958,Fatemeh,Carrera,Staff,1999-09-12,9999-01-01
214960,Yolla,Koblick,Senior Staff,1993-10-10,9999-01-01
214965,Toshiki,Zeleznik,Engineer,1999-01-28,9999-01-01
214969,Huei,Coorg,Engineer,2000-03-31,9999-01-01
214970,Arfst,Belinskaya,Senior Staff,1994-09-04,9999-01-01
214982,KayLiang,Garnick,Senior Engineer,1996-12-27,9999-01-01
214990,Lubomir,Erie,Staff,1996-03-28,9999-01-01
215001,Matk,Rajcani,Engineer,1999-11-19,2001-08-27
215007,Georgy,Radwan,Senior Staff,2001-11-11,9999-01-01
215008,Mechthild,Alpin,Senior Engineer,1998-02-25,9999-01-01
215014,Matt,Kriebel,Engineer,1997-03-28,9999-01-01
215016,Uinam,Sullins,Senior Engineer,1999-10-17,9999-01-01
215020,Xiadong,Flexer,Engineer,1999-02-28,9999-01-01
215023,Supot,Piancastelli,Technique Leader,1998-08-15,2001-01-19
215025,Radhika,Brodal,Staff,1988-01-21,1992-09-29
215027,Shigeichiro,Cannard,Senior Staff,1998-12-06,9999-01-01
215033,Kwun,Ranka,Assistant Engineer,1996-05-02,1997-03-29
215039,Boutros,Stellhorn,Senior Engineer,1999-04-02,9999-01-01
215044,Jacopo,Sinicrope,Senior Staff,1998-02-21,9999-01-01
215050,Hongzue,Genther,Senior Engineer,1992-10-10,2002-02-22
215055,Percy,Percebois,Senior Engineer,2002-01-13,9999-01-01
215085,Vasilii,Covnot,Senior Staff,1996-06-24,1998-04-30
215091,Mayuri,Andreotta,Engineer,1995-12-30,9999-01-01
215097,Mads,Baumann,Senior Staff,1996-09-02,9999-01-01
215098,Arve,Fujisawa,Staff,1995-12-25,9999-01-01
215101,Mark,Baaz,Senior Staff,1989-05-22,2001-07-19
215104,Giap,Guting,Senior Staff,1999-03-10,9999-01-01
215105,Arno,Baby,Senior Staff,1999-02-13,9999-01-01
215109,Irena,Matzke,Senior Staff,1991-06-25,9999-01-01
215111,Sajjad,Dahlbom,Senior Engineer,1993-01-04,9999-01-01
215116,Val,Holburn,Engineer,1996-09-30,9999-01-01
215123,Sangeeta,Angelopoulos,Staff,1996-12-28,9999-01-01
215124,Gaetan,Waschkowski,Senior Staff,1994-04-11,9999-01-01
215126,Jouni,Snedden,Engineer,1995-02-07,9999-01-01
215129,Hisao,Cromarty,Senior Staff,1998-05-22,9999-01-01
215132,Karoline,Perz,Senior Engineer,1988-05-31,9999-01-01
215137,Collette,Deyuan,Senior Staff,1998-12-03,2000-12-25
215142,Danil,Kushner,Senior Staff,1995-06-14,9999-01-01
215155,Hideyuki,Erdi,Engineer,1994-12-23,9999-01-01
215156,Kensei,Conti,Engineer,1997-05-07,9999-01-01
215162,Eckart,Schoegge,Senior Staff,1994-08-27,9999-01-01
215168,Houman,Hellwagner,Senior Staff,1991-06-22,9999-01-01
215169,Aksel,Kawashima,Senior Staff,1999-07-05,9999-01-01
215172,Sukumar,Vigier,Senior Engineer,1992-01-09,9999-01-01
215174,Kiam,Rodite,Staff,1995-08-16,1998-03-14
215177,Siamak,Tomescu,Senior Staff,1986-04-18,9999-01-01
215178,Arvin,Rikino,Senior Engineer,2001-09-11,9999-01-01
215179,Aleksander,Soicher,Senior Staff,1993-07-07,9999-01-01
215183,Torsten,Roccetti,Engineer,1994-09-28,1995-04-08
215188,Temple,Zhiwei,Senior Staff,1997-08-22,9999-01-01
215191,Gil,Cochrane,Senior Engineer,1999-03-31,9999-01-01
215206,Boalin,Fontet,Senior Staff,1996-08-09,9999-01-01
215212,Sigeru,Birnbaum,Senior Engineer,1998-07-05,9999-01-01
215222,JiYoung,Baby,Senior Staff,1986-06-29,1989-03-02
215227,Guangming,Delgrossi,Senior Staff,1991-12-02,1995-08-30
215228,Annemarie,Rando,Staff,1998-05-28,9999-01-01
215231,Sashi,Emden,Senior Engineer,2001-09-16,9999-01-01
215233,Constantijn,Schiettecatte,Senior Staff,1994-04-24,9999-01-01
215243,Jaana,Quadeer,Staff,1996-12-14,9999-01-01
215249,Amalendu,Legleitner,Engineer,1995-01-30,1998-01-06
215256,Bojan,Copas,Senior Staff,1997-12-21,9999-01-01
215262,Naraig,Meszaros,Senior Engineer,1997-03-01,9999-01-01
215263,Hyuckchul,Cappelli,Assistant Engineer,1992-05-17,1995-06-14
215275,Thanasis,Lenart,Senior Engineer,1997-07-14,9999-01-01
215277,Ewing,Bach,Senior Staff,1997-07-11,9999-01-01
215278,Uzi,Negoita,Engineer,1996-01-28,1997-04-14
215281,Tomofumi,Onuegbe,Senior Engineer,1986-09-14,9999-01-01
215282,Panayotis,Stasinski,Senior Staff,2001-10-03,9999-01-01
215289,Eckart,Anger,Senior Engineer,1993-06-19,9999-01-01
215290,Yakkov,Boissier,Senior Staff,1998-02-20,9999-01-01
215297,Chiranjit,Thombley,Senior Engineer,1991-04-30,9999-01-01
215324,Nahid,Range,Staff,1999-02-25,9999-01-01
215326,Danae,Furudate,Staff,1999-02-17,9999-01-01
215328,Kristen,Genther,Senior Engineer,1994-09-08,1997-11-10
215329,Gregory,Doering,Senior Engineer,1997-12-12,9999-01-01
215334,Perla,Tempesti,Senior Staff,1997-12-26,1998-03-04
215338,Hidde,Rodier,Senior Engineer,1991-01-09,9999-01-01
215339,Wuxu,Zlotek,Engineer,1994-09-20,9999-01-01
215340,Zhonghui,Petersohn,Senior Engineer,2001-07-26,9999-01-01
215341,Aimee,Mukaidono,Senior Engineer,1996-07-26,2000-02-07
215345,Toshimori,Hertweck,Senior Staff,1994-07-23,9999-01-01
215349,Caolyn,Waymire,Engineer,1991-01-22,1995-04-08
215355,Amabile,Pehl,Senior Engineer,1993-04-29,9999-01-01
215360,Francesca,Meszaros,Senior Staff,1993-07-27,9999-01-01
215361,Oddvar,Heuter,Senior Engineer,2000-08-13,9999-01-01
215365,Marko,Pokrovskii,Engineer,1997-10-12,9999-01-01
215370,Kristina,Leuchs,Senior Staff,1987-12-12,9999-01-01
215373,Barry,Simmel,Senior Staff,1988-01-10,9999-01-01
215377,Djelloul,Dengi,Engineer,1995-03-03,1997-02-20
215382,Sreenivas,Perko,Senior Engineer,1994-05-17,1998-11-09
215420,Shaunak,Wielonsky,Senior Engineer,2002-07-23,9999-01-01
215426,Nagui,Beeson,Staff,1995-06-21,9999-01-01
215431,Ute,Coney,Senior Staff,1999-01-27,9999-01-01
215432,Doowon,Hoogerwoord,Senior Engineer,1994-12-19,9999-01-01
215438,Bernd,Magalhaes,Senior Engineer,1991-09-20,9999-01-01
215455,Shakhar,Kropatsch,Staff,1997-07-17,9999-01-01
215459,Krisda,Staudhammer,Senior Staff,1995-07-05,1997-12-21
215463,Yifei,Wuwongse,Senior Engineer,1997-01-09,9999-01-01
215467,Xinyu,Capobianchi,Staff,1996-09-28,9999-01-01
215469,Hideyuki,Hopewell,Senior Engineer,1998-11-03,9999-01-01
215475,Phuoc,Rousseau,Senior Engineer,2001-04-16,9999-01-01
215480,Guther,Perly,Senior Engineer,1996-04-19,9999-01-01
215482,Samphel,Peac,Senior Staff,1993-02-05,9999-01-01
215483,Tayeb,Schieder,Staff,1999-05-19,9999-01-01
215484,Mokhtar,Morrin,Staff,1997-08-14,9999-01-01
215501,Unal,Spieker,Engineer,1998-01-29,9999-01-01
215502,Satoru,Gladwell,Staff,1986-09-18,1991-06-04
215504,Aram,Miake,Senior Staff,1999-03-10,9999-01-01
215506,Berto,Puppo,Engineer,1997-11-19,1999-02-24
215507,Kwangho,Hardjono,Engineer,1987-05-10,1988-05-29
215510,Henk,Cooman,Senior Staff,1996-01-29,9999-01-01
215511,Jaroslava,Waterhouse,Senior Engineer,2000-10-03,9999-01-01
215513,Sigeru,Litzkow,Staff,1996-05-01,9999-01-01
215517,Duke,Wallrath,Assistant Engineer,1999-03-10,9999-01-01
215521,Weiyi,Peha,Senior Engineer,1994-10-08,9999-01-01
215523,Feixiong,Emmerich,Staff,1997-08-04,9999-01-01
215528,Jacopo,Rijckaert,Engineer,1999-09-04,9999-01-01
215534,Pohua,Prenel,Senior Engineer,1990-07-02,9999-01-01
215549,Mara,Georgatos,Senior Staff,1994-07-27,9999-01-01
215561,Premsyl,Cromarty,Senior Engineer,1990-08-31,9999-01-01
215571,Rafols,Sherertz,Senior Staff,2001-05-07,2001-07-30
215575,Tran,Hofting,Senior Engineer,1993-10-02,9999-01-01
215576,Takushi,Anger,Senior Staff,1995-02-01,9999-01-01
215577,Naraig,Merel,Assistant Engineer,1999-03-19,2001-04-04
215578,Younwoo,Schurmann,Staff,1999-06-07,9999-01-01
215581,Karoline,Gulak,Staff,1999-11-12,9999-01-01
215583,Maya,Curless,Senior Staff,1994-10-08,9999-01-01
215588,Hercules,Poupard,Senior Engineer,2002-03-12,9999-01-01
215590,Noritoshi,Stellhorn,Engineer,1998-11-23,9999-01-01
215591,Mamdouh,Nyanchama,Senior Staff,1999-11-25,9999-01-01
215596,Arumugam,Marletta,Senior Staff,1991-08-07,9999-01-01
215600,Fay,Lampe,Senior Staff,1995-02-25,9999-01-01
215601,Xiaobin,Doering,Senior Staff,1998-06-13,9999-01-01
215610,Ute,Kawashima,Senior Staff,1992-10-08,1995-06-10
215612,Ortrud,Oxenboll,Senior Engineer,1995-07-09,9999-01-01
215613,Kwangyoen,Goodrum,Senior Engineer,1991-05-08,9999-01-01
215616,Sachar,Aloisi,Technique Leader,1987-09-30,9999-01-01
215620,Aiichiro,Baik,Senior Engineer,1993-08-02,9999-01-01
215622,Huican,Reinhart,Staff,1994-05-29,2001-07-01
215623,Hongzhu,Ghazalie,Senior Engineer,1998-07-04,9999-01-01
215626,Murthy,Schusler,Senior Engineer,1997-05-07,9999-01-01
215634,Goetz,Thummel,Senior Staff,1998-06-10,9999-01-01
215636,Gao,Reinhart,Senior Staff,1998-03-29,9999-01-01
215643,Nidapan,Staelin,Senior Engineer,2001-07-12,9999-01-01
215644,Surveyors,Angot,Staff,1999-08-14,9999-01-01
215654,Zvonko,Jakobus,Senior Engineer,1995-03-10,9999-01-01
215664,Aleksandar,Verhoeff,Senior Staff,1986-08-19,9999-01-01
215666,Oguz,Perly,Senior Staff,1998-08-29,9999-01-01
215667,Keiichiro,Bratten,Engineer,1996-12-04,9999-01-01
215680,Lokesh,Billingsley,Engineer,1997-08-24,9999-01-01
215681,Mariusz,Liedekerke,Senior Engineer,1994-04-24,9999-01-01
215685,Filipe,Nooteboom,Senior Engineer,1985-06-22,9999-01-01
215693,Hidefumi,Emmart,Technique Leader,1988-11-08,9999-01-01
215695,Jasminko,Wendorf,Technique Leader,1987-10-22,9999-01-01
215696,Nigel,Iisaka,Senior Staff,1995-12-29,9999-01-01
215697,Tooru,Bardell,Technique Leader,1985-07-22,9999-01-01
215698,JiYoung,Kowalchuk,Engineer,1996-03-10,9999-01-01
215703,Basim,Kenevan,Senior Staff,1997-09-18,9999-01-01
215713,Radhakrishnan,Engberts,Senior Staff,1995-07-15,9999-01-01
215715,Ziva,Kirkerud,Engineer,1998-02-09,9999-01-01
215717,Hidekazu,Stavenow,Engineer,1999-04-17,9999-01-01
215718,Weiwu,Luan,Senior Staff,1998-06-26,9999-01-01
215723,Laurentiu,Ermel,Engineer,1993-06-20,1996-02-06
215729,Girolamo,Demri,Staff,1997-12-14,1998-05-30
215730,Amalendu,Peek,Senior Engineer,1987-02-18,9999-01-01
215731,Xiping,Emmerich,Senior Engineer,1989-12-21,9999-01-01
215739,Masaki,Scallan,Senior Engineer,1992-12-27,9999-01-01
215741,Haldon,Melski,Engineer,1987-01-09,1990-06-02
215742,Shirish,Kakkad,Senior Engineer,2001-09-17,9999-01-01
215745,Lidong,Suppi,Senior Staff,1994-02-11,9999-01-01
215747,Fan,Czap,Senior Engineer,1997-04-02,9999-01-01
215763,Serenella,Werthner,Technique Leader,1998-12-01,9999-01-01
215769,Rimli,Angelopoulos,Senior Engineer,2000-11-05,9999-01-01
215771,Kwangho,Skrikant,Senior Staff,2000-10-23,9999-01-01
215773,Ravishankar,Nannarelli,Senior Engineer,2000-05-23,9999-01-01
215774,Mabo,Schicker,Staff,1999-02-26,9999-01-01
215776,Adas,Ashish,Senior Engineer,1993-03-10,9999-01-01
215778,Yonghoan,Terwilliger,Engineer,1997-12-27,9999-01-01
215783,Sverrir,Prochazka,Senior Staff,1994-02-26,9999-01-01
215785,Zita,Tetzlaff,Senior Staff,1994-11-28,9999-01-01
215790,Youpyo,Khalil,Senior Engineer,1997-08-22,9999-01-01
215793,Tran,Niizuma,Senior Staff,1995-05-29,9999-01-01
215794,Horward,Heemskerk,Senior Engineer,1998-08-21,1999-06-05
215799,Clyde,Engelmann,Staff,1998-09-03,9999-01-01
215801,Alejandra,Underwood,Senior Engineer,1993-08-22,9999-01-01
215819,Shounak,Douceur,Engineer,1996-02-01,9999-01-01
215826,Vasilii,Swick,Senior Engineer,1987-08-23,2001-04-27
215829,Boaz,Jumpertz,Senior Engineer,1994-10-20,9999-01-01
215833,Mads,Parhami,Senior Engineer,2002-05-02,9999-01-01
215855,Fan,Snedden,Senior Engineer,1988-10-16,9999-01-01
215864,Mihalis,Detkin,Staff,1995-04-18,2001-06-25
215865,Jaber,Apsitis,Senior Staff,1998-02-17,9999-01-01
215870,Cedric,Lindqvist,Senior Staff,1997-02-10,1998-04-20
215871,Naraig,Lores,Senior Engineer,1992-08-16,9999-01-01
215873,Tonny,Wolniewicz,Technique Leader,1997-10-20,9999-01-01
215889,Toshiko,Akiyama,Assistant Engineer,1988-12-12,1991-03-20
215890,Denis,Kroon,Senior Engineer,1993-05-20,9999-01-01
215895,Sajjan,Azumi,Senior Staff,1998-09-14,9999-01-01
215900,Yoshimitsu,Chvatal,Senior Engineer,1994-11-19,9999-01-01
215903,Guenter,Gomatam,Senior Engineer,2002-01-17,9999-01-01
215914,Emdad,Byoun,Engineer,1996-08-03,9999-01-01
215916,Fumitaka,Hoppenstand,Engineer,1994-06-27,1997-09-02
215917,Mohua,Valette,Senior Engineer,1995-07-20,9999-01-01
215929,Tran,Muchinsky,Staff,1998-01-20,9999-01-01
215935,Chikako,Anger,Engineer,1999-01-26,2001-08-22
215936,Diederik,Figueira,Senior Engineer,2001-09-26,2001-10-09
215939,Xinglin,Felder,Engineer,1999-06-25,9999-01-01
215941,Atilio,Herber,Technique Leader,1985-07-03,9999-01-01
215946,Josyula,Barbanera,Senior Engineer,1996-04-28,9999-01-01
215957,JoAnna,Sichman,Senior Engineer,1997-02-08,9999-01-01
215960,Elvia,Chelton,Engineer,1998-12-13,2002-06-30
215962,Marek,Renear,Senior Staff,1994-10-09,9999-01-01
215963,Luigi,Chinen,Staff,1996-10-03,9999-01-01
215968,Teiji,Erni,Senior Engineer,2001-11-20,9999-01-01
215970,Odoardo,Bahl,Engineer,1997-04-26,9999-01-01
215971,Weiyi,Byoun,Staff,1995-12-12,9999-01-01
215974,Shay,Karlin,Senior Staff,1996-06-02,9999-01-01
215975,Kenroku,Spieker,Engineer,1999-04-09,9999-01-01
215980,Dipayan,Irland,Senior Engineer,1990-10-12,9999-01-01
215981,Sudhanshu,Perin,Senior Staff,1994-02-02,9999-01-01
215986,Moni,Reutenauer,Senior Staff,2001-09-16,9999-01-01
215989,Kersti,Hofting,Senior Engineer,1994-11-11,9999-01-01
215997,Troy,Stamatiou,Senior Engineer,1998-10-06,9999-01-01
215998,Kwangho,Bojadziev,Senior Staff,2000-01-12,9999-01-01
216000,Gal,Melichar,Senior Staff,1998-09-25,9999-01-01
216001,Utz,Uludag,Technique Leader,1991-08-07,1996-01-12
216009,Guoxiang,Kermarrec,Senior Engineer,2002-02-10,9999-01-01
216014,Hyuncheol,Perez,Senior Staff,2000-02-20,9999-01-01
216016,Zhonghui,Schwaller,Senior Engineer,1992-02-06,9999-01-01
216018,Oscal,Etalle,Engineer,1998-12-01,9999-01-01
216025,Aiichiro,Sessa,Senior Staff,2000-02-03,2000-10-17
216027,Hatim,Underwood,Senior Engineer,2001-12-16,9999-01-01
216033,Sanjiv,Melter,Senior Staff,2002-06-04,9999-01-01
216034,Marit,Pollacia,Senior Engineer,1996-06-27,9999-01-01
216035,Margareta,Krider,Engineer,1988-12-20,1989-01-18
216036,Giao,Peris,Senior Engineer,1995-02-06,9999-01-01
216038,Nahla,Alameldin,Senior Engineer,1995-07-18,9999-01-01
216047,Gil,Cooke,Senior Engineer,1989-10-05,9999-01-01
216055,Dante,Manderick,Engineer,1999-09-13,2000-04-28
216058,Zhigen,Curless,Senior Engineer,2000-07-25,9999-01-01
216061,Gio,Stassinopoulos,Staff,1997-05-25,9999-01-01
216065,Rafael,Pews,Senior Staff,2000-02-01,9999-01-01
216066,Eirik,Tibblin,Engineer,1996-11-03,1997-09-30
216070,Youjian,Penn,Engineer,1996-07-19,9999-01-01
216071,Guadalupe,Edelhoff,Senior Engineer,1987-06-03,9999-01-01
216072,Kwee,Rindone,Senior Staff,1994-11-27,1995-08-12
216075,Nimmagadda,Kranzdorf,Senior Staff,1998-09-26,9999-01-01
216078,Mary,Danecki,Technique Leader,1998-12-26,9999-01-01
216080,Ymte,Scharstein,Staff,1993-06-14,1996-03-06
216087,Alair,Itzfeldt,Staff,1995-06-08,9999-01-01
216090,Chenyi,Marchesini,Engineer,1999-07-04,9999-01-01
216092,Mohua,Ermel,Senior Engineer,1991-06-29,1993-05-18
216094,Prodip,Rosca,Senior Staff,1998-11-26,9999-01-01
216102,Baziley,Vingron,Senior Staff,2002-02-05,9999-01-01
216104,Xinyu,Kitai,Senior Staff,1997-11-21,9999-01-01
216124,Hinrich,Randt,Staff,1996-12-20,9999-01-01
216127,Steve,Farrag,Technique Leader,1991-01-10,9999-01-01
216129,Aimee,Schaaf,Engineer,1999-12-03,9999-01-01
216130,Magy,Kitsuregawa,Staff,1997-03-23,1998-08-03
216131,Paloma,Schaft,Senior Staff,1994-08-07,9999-01-01
216132,Hironoby,Rodiger,Senior Staff,1996-05-11,9999-01-01
216138,Giordano,Shanbhogue,Senior Engineer,2002-04-13,9999-01-01
216145,Neelam,Herber,Engineer,1997-04-17,9999-01-01
216146,Kazuyasu,Angelopoulos,Staff,1993-12-17,1999-09-17
216151,Toney,Iisaku,Staff,1998-12-01,9999-01-01
216153,Masato,Boguraev,Senior Engineer,1994-08-24,9999-01-01
216160,Nathan,Kusakari,Engineer,1998-07-26,9999-01-01
216165,Bouchung,Solovay,Staff,1996-03-31,9999-01-01
216180,Kristin,Ranka,Technique Leader,1986-07-04,9999-01-01
216181,Susuma,Biran,Senior Staff,1993-12-26,9999-01-01
216183,Maria,Kambil,Engineer,1999-08-17,2000-02-24
216185,Gurbir,Antonisse,Senior Staff,1996-09-16,9999-01-01
216187,JoAnna,Billawala,Senior Staff,1998-12-14,9999-01-01
216189,Yishay,Benner,Technique Leader,1997-10-02,1998-11-15
216191,Yuuichi,Bernick,Technique Leader,1996-08-30,9999-01-01
216204,Xiong,Stasinski,Engineer,1999-11-16,9999-01-01
216205,Annemarie,Joslin,Senior Staff,1999-05-13,9999-01-01
216223,Zhilian,Koshino,Staff,1988-09-14,1994-12-05
216229,Jungsoon,Furudate,Technique Leader,1991-10-05,9999-01-01
216230,Adib,Kabayashi,Technique Leader,1997-03-19,9999-01-01
216232,Shounak,Seghrouchni,Senior Engineer,2001-11-23,9999-01-01
216233,Sushant,Crooks,Senior Engineer,2000-03-11,9999-01-01
216236,Remko,Milicic,Senior Engineer,1997-06-06,1998-11-05
216241,Arfst,Lortz,Senior Engineer,1999-09-17,9999-01-01
216244,Hilari,Wursthorn,Senior Staff,1999-09-30,9999-01-01
216248,Steve,Dredge,Senior Engineer,1999-09-22,9999-01-01
216250,Jaana,Zweizig,Senior Staff,1998-06-05,9999-01-01
216254,Shuji,Acton,Staff,1992-09-25,2000-01-21
216262,Narain,Sidou,Staff,1997-09-21,2001-06-10
216263,Sushant,Iisaku,Senior Staff,1993-06-20,1998-09-04
216268,Avishai,Ferretti,Senior Staff,1996-10-15,9999-01-01
216270,Jeong,Kohling,Technique Leader,1985-05-26,9999-01-01
216274,Herbert,Murrill,Senior Engineer,1998-02-13,9999-01-01
216275,Shirish,Einsfeld,Senior Engineer,1996-12-02,9999-01-01
216276,Zissis,Ginesta,Assistant Engineer,1998-02-15,1999-04-04
216281,Sarita,Luit,Senior Staff,1996-11-10,9999-01-01
216283,Sorina,Capobianchi,Engineer,1999-09-25,9999-01-01
216291,Patricia,Kuszyk,Senior Engineer,1995-04-25,9999-01-01
216294,Keiichiro,Kalefeld,Senior Staff,1992-02-23,9999-01-01
216295,Kerhong,Siegrist,Staff,1995-10-13,9999-01-01
216300,Kristian,Loncour,Senior Engineer,1999-03-29,9999-01-01
216309,Candida,Osgood,Staff,1994-10-11,1996-12-25
216315,Yuuichi,Magalhaes,Senior Engineer,1991-03-29,9999-01-01
216318,Guozhong,Maierhofer,Engineer,1998-09-25,9999-01-01
216321,Masami,Lores,Senior Staff,1987-09-05,9999-01-01
216328,Fox,Rajaraman,Senior Staff,1995-10-21,9999-01-01
216332,Stevo,Narlikar,Staff,1990-10-31,1990-12-06
216344,Tse,Orlowski,Senior Staff,1996-12-23,9999-01-01
216358,Szabolcs,Apsitis,Staff,1994-01-20,9999-01-01
216359,Dipayan,Orlowska,Senior Staff,1998-05-02,2002-01-27
216362,Mori,Murthy,Senior Staff,1994-03-24,9999-01-01
216363,Miyeon,Reeken,Senior Staff,1995-02-11,9999-01-01
216364,Kauko,Slutz,Senior Engineer,1998-05-08,9999-01-01
216365,Paraskevi,Feinberg,Senior Staff,1996-04-21,9999-01-01
216367,Kwangjo,Marchesini,Engineer,1991-05-17,1993-01-28
216370,Rafols,Parhami,Senior Engineer,1992-02-23,2000-10-22
216386,Adamantios,Tanemo,Senior Staff,1994-07-27,9999-01-01
216388,Jasminko,Duclos,Staff,1996-10-06,9999-01-01
216389,Garnik,Naudin,Engineer,1999-11-27,9999-01-01
216392,Ziyad,Baer,Senior Staff,1988-11-30,9999-01-01
216393,Masami,Hockney,Senior Staff,1997-04-11,9999-01-01
216395,Sakthirel,Ohori,Senior Staff,1990-03-18,9999-01-01
216400,Ashish,Sommer,Technique Leader,1996-07-18,9999-01-01
216405,Jaewoo,Champarnaud,Engineer,1995-03-27,9999-01-01
216412,LiMin,Clouatre,Senior Engineer,2001-09-27,9999-01-01
216418,Lech,Strehl,Assistant Engineer,1988-07-15,1992-04-22
216422,Manibrata,Crooks,Senior Engineer,1990-12-16,9999-01-01
216423,Boaz,Lorcy,Senior Engineer,1994-05-02,9999-01-01
216431,Hidde,Bamford,Senior Staff,1991-12-06,9999-01-01
216439,Khun,Eiter,Engineer,1997-03-18,9999-01-01
216440,Arve,Miyakawa,Engineer,1994-11-11,1997-11-04
216443,Troy,Pero,Senior Engineer,1985-11-10,9999-01-01
216444,Alassane,Piazza,Engineer,1996-03-25,1997-06-18
216452,Odinaldo,Raney,Engineer,1985-06-27,1989-05-05
216453,Gonzalo,Heinisuo,Senior Engineer,2002-03-05,9999-01-01
216456,Tesuya,Stafford,Senior Staff,1997-05-28,9999-01-01
216468,Gila,Cronan,Engineer,1999-06-29,9999-01-01
216477,Arnould,Scharstein,Senior Engineer,1997-04-03,9999-01-01
216486,Rajmohan,Ballarin,Staff,1997-12-09,1999-05-06
216496,Holgard,Shihab,Senior Engineer,2001-08-10,9999-01-01
216499,Marco,Pettis,Senior Engineer,1998-05-30,2002-05-30
216500,Angus,Eldridge,Senior Engineer,1991-02-01,9999-01-01
216503,Martial,Kaiserswerth,Engineer,1988-06-30,1989-09-22
216529,Almudena,Crouzet,Technique Leader,1994-06-06,9999-01-01
216530,Jiann,Marrakchi,Senior Staff,1998-04-25,9999-01-01
216532,Dung,Merli,Senior Engineer,1992-07-23,9999-01-01
216536,Luerbio,Granlund,Staff,1998-08-06,9999-01-01
