emp_no,first_name,last_name,gender,salary,to_date
250499,Arif,Aseltine,F,97241,9999-01-01
250515,Zissis,Schach,M,41651,9999-01-01
250516,Oddvar,Baig,F,40000,9999-01-01
250528,Abdulla,Barvinok,M,41455,2002-01-07
250528,Abdulla,Barvinok,M,41455,9999-01-01
250531,Emdad,Panienski,M,60116,9999-01-01
250532,Masako,Zongker,F,50036,9999-01-01
250339,Jongsuk,Ferriere,F,54198,9999-01-01
250554,Sachio,Plesums,M,98525,9999-01-01
250557,Shigeo,Mundy,M,63894,1992-08-24
250558,Isaac,Esposito,F,46742,2000-08-01
250342,Toshimitsu,Ibel,F,63178,1997-09-25
250558,Isaac,Esposito,F,46742,9999-01-01
250356,Persi,Pocchiola,F,59273,9999-01-01
250356,Persi,Pocchiola,F,59273,1997-01-26
250567,Ayonca,Lieberherr,F,65332,1998-01-09
250369,Roded,Bolotov,M,66003,1989-06-03
250580,Dietrich,Reinhart,F,40000,9999-01-01
250376,Boutros,Leijenhorst,F,88891,9999-01-01
250598,Kristinn,Itschner,M,40000,9999-01-01
250604,Nevin,Feinberg,F,40000,1998-12-28
250604,Nevin,Feinberg,F,40000,2000-01-30
250384,Basem,Raoux,F,40000,1990-10-23
250612,Hidekazu,Backhouse,M,79248,9999-01-01
250616,Suebskul,Aumann,F,40000,2002-05-21
250621,Ute,Baar,M,56226,9999-01-01
250384,Basem,Raoux,F,40000,9999-01-01
250624,Mayuri,Oehlmann,M,86552,1997-10-23
250624,Mayuri,Oehlmann,M,86552,9999-01-01
250626,Seongbin,Huttel,M,51109,1996-12-02
250387,Roded,Trogemann,M,43196,9999-01-01
250629,Salvador,Limongiello,M,43491,9999-01-01
250637,Sarita,Comte,F,40000,9999-01-01
250639,Chikako,Yoshizawa,F,61751,2001-07-27
250389,Zeydy,Ouhyoung,F,47454,9999-01-01
250405,Sakthirel,Fetvedt,M,43014,9999-01-01
250652,Eran,Brendel,F,42728,9999-01-01
250653,Hein,Giaccio,M,76198,2002-03-27
250656,Sadun,Valiente,F,40000,9999-01-01
250662,Hisao,Baranowski,M,40000,1987-05-16
250664,Boutros,Gargeya,M,40000,9999-01-01
250670,Martien,Pehl,M,54293,1997-12-11
250671,Aloys,Maksimenko,F,44892,9999-01-01
250675,Vasiliy,Staelin,M,51097,1993-12-10
250675,Vasiliy,Staelin,M,51097,9999-01-01
250418,Yannis,Cools,M,71357,9999-01-01
250677,Georg,Jervis,M,40000,1999-04-11
250685,Mohammad,Remmers,M,40000,9999-01-01
250687,Kensyu,Decleir,M,84847,9999-01-01
250700,Susumu,Hutter,M,87265,2000-05-12
250845,Takahira,Turnbull,M,70543,9999-01-01
250851,Zongyan,Qiwen,M,44644,9999-01-01
250854,LiMin,Luders,F,64986,9999-01-01
250875,Taizo,Zschoche,F,40000,1998-03-12
250883,Eishiro,Fendler,M,44216,9999-01-01
250884,Jeanne,Pepe,F,40000,9999-01-01
250886,Kagan,Busillo,M,64747,9999-01-01
250903,Remzi,Szemeredi,M,49821,9999-01-01
250904,Snehasis,Zykh,F,40000,9999-01-01
250934,Jingling,Buchter,M,40000,9999-01-01
250945,Kirk,Streit,F,80757,1986-12-30
250945,Kirk,Streit,F,80757,9999-01-01
250950,Wonhee,Matzke,F,40000,9999-01-01
250967,Genki,Pardalos,F,59307,9999-01-01
250971,Sarita,Sankaranarayanan,M,46557,9999-01-01
250708,Chiranjit,Sichman,M,40000,9999-01-01
250984,Mong,Uhrig,M,40000,9999-01-01
250711,Rosine,Koshiba,F,45505,9999-01-01
250714,Boaz,Conte,F,54322,9999-01-01
250716,Guoxiang,Denos,M,55978,9999-01-01
250717,Somnath,Ranon,M,69748,1986-01-12
250984,Mong,Uhrig,M,40000,1994-04-29
250993,Quingbo,Alvarado,M,40000,1998-02-28
250743,Herbert,Hanratty,M,40000,9999-01-01
250745,Genta,Weisert,F,40000,1997-09-18
250747,Tomofumi,Bahr,M,44632,9999-01-01
250996,Moie,Bazelow,F,40000,9999-01-01
251000,Reinhold,Bennet,F,52928,1998-03-18
250761,Shigehito,Velasco,F,78654,2000-07-14
251002,Aksel,Belinskaya,M,51774,9999-01-01
251004,Kwangjo,Nastansky,F,53110,9999-01-01
250771,Hiroyasu,Dehkordi,M,44003,9999-01-01
251005,Tomokazu,Norsworthy,M,40000,9999-01-01
251005,Tomokazu,Norsworthy,M,40000,1992-03-01
251013,Sugwoo,Pietracaprina,M,40000,9999-01-01
250790,Saeko,Veccia,F,57409,9999-01-01
250791,Halsur,Orlowski,M,47983,9999-01-01
250794,Munehiko,Kinley,F,106553,1990-08-06
251016,Garnik,Taubman,M,55179,1997-12-17
250799,Badri,Homond,M,89545,9999-01-01
250801,Remco,Carrere,M,40000,1987-10-27
250801,Remco,Carrere,M,40000,1988-12-14
251022,Tomofumi,Heuser,M,52658,2000-05-08
250805,Murthy,Vasanthakumar,M,47747,9999-01-01
250816,Kazuhide,Ambroszkiewicz,F,40344,9999-01-01
251026,Shan,Whitcomb,F,41238,9999-01-01
250819,Tommaso,Huhdanpaa,F,79004,9999-01-01
251043,Kazuhisa,Barinka,M,58266,9999-01-01
250825,Christophe,Perfilyeva,F,80146,9999-01-01
250842,Gou,Schiper,F,64003,1996-07-21
251044,Basant,Constantine,F,42665,9999-01-01
251045,Kristin,Yurek,M,40000,2001-03-04
251068,Aral,Angelopoulos,M,50782,9999-01-01
251130,Makato,Duclos,M,46988,9999-01-01
251070,Genevieve,Theuretzbacher,F,69993,2000-01-03
251079,Munenori,Yamaashi,M,40000,9999-01-01
251141,Xiaoshan,Kroha,F,52168,9999-01-01
251149,Uli,Serra,F,40954,9999-01-01
251082,Zeydy,Muhling,F,51415,1987-01-30
251154,Zdislav,Picel,M,40000,9999-01-01
251154,Zdislav,Picel,M,40000,2002-06-06
251085,Ronnie,Vecchio,M,40000,9999-01-01
251092,Adas,Chenney,F,59201,9999-01-01
251100,Youssef,Itzigehl,F,40000,9999-01-01
251182,Goh,Dulli,M,82238,9999-01-01
251103,Leif,Hofmeyr,F,43554,9999-01-01
251200,Kaijung,Birdsall,M,43024,9999-01-01
251216,Nechama,Tsunoo,M,66261,9999-01-01
251237,Cedric,Miara,M,66887,9999-01-01
251253,Susumu,Petersohn,M,58513,9999-01-01
251261,Suzette,McAffer,M,61063,9999-01-01
251262,Kensei,Conry,M,56444,9999-01-01
251268,Gor,Morrey,F,63828,9999-01-01
251272,Akeel,Heuser,F,40000,9999-01-01
251291,Uma,Monarch,F,58538,2001-03-01
251296,Alassane,Panwar,F,46627,2000-06-17
251299,Parto,DasSarma,M,59707,9999-01-01
251108,Mizuhito,Eiron,M,62267,9999-01-01
251307,Sachio,Cappelli,F,66736,2000-12-20
251307,Sachio,Cappelli,F,66736,1999-12-24
251124,Owen,Akiyama,F,53964,9999-01-01
251318,Pragnesh,Fendler,M,40000,9999-01-01
251321,Licheng,Felcyn,M,40000,9999-01-01
251324,Yaghout,Schiettecatte,M,64611,9999-01-01
251327,Bodh,McAlpine,F,40000,9999-01-01
251419,True,Frolund,F,40000,9999-01-01
251336,Adit,Ghalwash,M,72658,1998-12-09
251436,Jeane,Kaelbling,M,40000,9999-01-01
251367,Werner,Kabayashi,M,40000,9999-01-01
251384,Sreekrishna,Cmelik,F,56038,9999-01-01
251451,Adly,VanScheik,F,45135,2001-07-08
251388,Pantung,Fendler,F,40000,9999-01-01
251451,Adly,VanScheik,F,45135,9999-01-01
251404,Ipke,Schapire,M,89837,9999-01-01
251456,Tua,Raney,F,86599,9999-01-01
251464,Junichi,Talmon,M,70706,9999-01-01
251470,Sadegh,Mungall,M,59253,9999-01-01
251472,Anwar,Huxford,F,61197,2002-06-27
251474,Anwar,Kolvik,F,64458,9999-01-01
251478,Kamakshi,Maquelin,M,52510,9999-01-01
251480,Claude,Hedayat,M,40000,1997-04-14
251480,Claude,Hedayat,M,40000,9999-01-01
251493,Lein,Rosen,F,71366,9999-01-01
251495,Aemilian,Hiltgen,M,80367,9999-01-01
251496,Eishiro,Rijckaert,M,69643,9999-01-01
251510,Margareta,Junet,F,50651,2000-03-14
251510,Margareta,Junet,F,50651,9999-01-01
251514,Shooichi,Carrere,M,62755,9999-01-01
251518,Duke,Perng,F,59217,9999-01-01
251524,Gully,Undy,M,46779,9999-01-01
251526,Taisook,Tchuente,F,58125,2001-01-05
251536,Valery,Crooks,F,50034,9999-01-01
251541,Jessie,Leivant,F,58690,9999-01-01
251703,Djelloul,Chelton,M,45965,9999-01-01
251706,Cullen,Swab,M,40000,1991-06-26
251709,Dmitry,Lorin,F,40000,9999-01-01
251720,Tadanori,Birke,M,40000,9999-01-01
251734,Lenore,Segond,M,52648,9999-01-01
251739,Zhiguo,Lichtner,M,45156,9999-01-01
251740,Sanjai,Perez,F,56874,1997-09-01
251767,Pranjal,Borovoy,F,40000,9999-01-01
251798,Urs,Oxenboll,M,54522,1989-12-28
251798,Urs,Oxenboll,M,54522,9999-01-01
251801,IEEE,Milicic,F,40000,9999-01-01
251804,Shir,Akaboshi,F,40000,9999-01-01
251806,Zhiguo,Chorvat,F,65002,9999-01-01
251565,Gill,Vuskovic,M,68433,9999-01-01
251812,Doohun,Suomi,F,57487,9999-01-01
251815,Moon,Belinskaya,M,41658,9999-01-01
251579,Remmert,Bottner,M,40000,1998-01-14
251585,Mansur,Demizu,M,40000,2002-03-15
251591,Shahar,Pietrzykowski,F,40000,9999-01-01
251596,Shaleah,Bodoff,M,56031,1993-04-01
251596,Shaleah,Bodoff,M,56031,1990-07-06
251603,Yunming,Baar,M,70417,1991-04-02
251608,Ult,Baby,F,62298,9999-01-01
251618,Piyawadee,Chachaty,M,62749,9999-01-01
251621,Mitchel,Alameldin,M,50179,9999-01-01
251659,Ohad,Tsunoo,F,40000,1991-07-23
251669,Subhrajyoti,Daescu,M,55298,9999-01-01
251683,Maris,Klassen,F,44022,9999-01-01
251684,Tetsushi,Coorg,F,61132,9999-01-01
251685,Conal,McConalogue,M,69927,9999-01-01
251687,Jordanka,Honglei,M,46676,9999-01-01
251688,Tsuneo,Jenevein,F,44343,2002-06-18
251688,Tsuneo,Jenevein,F,44343,9999-01-01
251692,Ferdinand,Shanbhogue,F,71389,1996-09-17
251839,Nahum,Munoz,F,58529,9999-01-01
251851,Yongmin,Munawer,M,54109,9999-01-01
251855,Houman,Strehl,M,45252,1996-02-19
251861,Qunsheng,Gihr,M,67849,9999-01-01
251862,Kauko,Molenaar,M,40000,9999-01-01
251865,Younwoo,Danner,M,40000,9999-01-01
251826,Shimshon,Ghalwash,M,62345,9999-01-01
251830,Sanjeeva,Demeyer,M,61362,9999-01-01
251999,Godehard,Krohn,M,56057,9999-01-01
252004,Kazuhisa,Pettey,F,40000,9999-01-01
252016,Hatim,Czaja,M,105395,9999-01-01
252018,Yuguang,Spinelli,M,40000,9999-01-01
252021,Hatim,Lammel,F,48546,9999-01-01
252023,Kwangsub,Pleszkun,M,63528,1997-11-06
251877,Bojan,Danecki,M,40000,2000-06-28
251877,Bojan,Danecki,M,40000,9999-01-01
252023,Kwangsub,Pleszkun,M,63528,2001-04-13
252038,Ottavia,Serra,F,55367,9999-01-01
251883,Trygve,Barreiro,M,84163,9999-01-01
252044,Yurii,Syang,F,40000,9999-01-01
251903,Fabrizio,Menhoudj,M,56310,9999-01-01
252044,Yurii,Syang,F,40000,1991-01-29
251913,Rildo,Hellwagner,M,49131,9999-01-01
252055,Seongbae,Krychniak,F,43056,9999-01-01
251921,Fusako,Mellouli,F,55264,9999-01-01
252056,Arnd,Denny,M,54806,9999-01-01
252058,Fusako,Shiratori,M,64965,9999-01-01
251938,Bouchung,Potthoff,F,46295,1987-05-22
252062,Shigeo,Wolniewicz,M,59138,1996-04-15
251940,Tokuyasu,Conta,M,69899,1996-12-01
251947,Jouko,Pluym,M,40000,9999-01-01
252062,Shigeo,Wolniewicz,M,59138,9999-01-01
251947,Jouko,Pluym,M,40000,2001-10-09
252070,Valeska,Katalagarianos,F,66223,9999-01-01
251959,Djelloul,Masand,M,44605,9999-01-01
252098,Surveyors,Snedden,F,40000,9999-01-01
251961,Lidong,Huxford,F,56263,9999-01-01
251962,Akhilish,Keustermans,M,42953,1994-05-28
251963,Larisa,Tasistro,F,50597,9999-01-01
251966,Volkmar,Cangellaris,F,43419,9999-01-01
251966,Volkmar,Cangellaris,F,43419,1998-01-16
251971,Harjit,Demke,F,64062,9999-01-01
252104,Tommaso,Reutenauer,M,56772,9999-01-01
252108,Cedric,Macedo,M,78143,1998-06-21
252118,Yahiko,Mitsuhashi,M,40000,9999-01-01
252123,Hideyuki,Warwick,M,40000,9999-01-01
252127,Souichi,Zuberek,F,40000,1994-03-12
252272,Kwan,Alvarado,F,65282,9999-01-01
252138,Kiyotoshi,Zaiane,M,51965,9999-01-01
252284,Juichirou,Koyama,F,46417,9999-01-01
252159,Collette,Shobatake,M,53265,9999-01-01
252285,Fayez,Gustavson,F,43632,9999-01-01
252166,Maja,Avouris,M,40000,9999-01-01
252169,Mori,Kobara,F,49544,9999-01-01
252171,Kiam,Merli,M,40000,9999-01-01
252189,Margo,Gomatam,F,96694,1991-04-01
252190,Akhilish,Azulay,F,57865,1997-07-09
252194,Uri,Perez,M,42975,9999-01-01
252198,Suzette,Hofmeyr,F,57280,9999-01-01
252199,Ute,Cannard,M,65263,9999-01-01
252221,Ortrun,Camarinopoulos,F,46226,9999-01-01
252223,Jacopo,Ebeling,F,40000,1985-09-01
252224,True,Heiserman,F,47034,9999-01-01
252230,Nitsan,Kusalik,M,72744,9999-01-01
252235,Spyrose,Litzkow,M,40000,9999-01-01
252243,Ayakannu,Coullard,M,40000,9999-01-01
252245,Shooichi,Morrow,M,49248,1990-09-23
252251,Shem,Staelin,M,52549,9999-01-01
252256,Takahira,Scallan,F,40000,9999-01-01
252260,Clyde,Munos,M,40000,2000-03-27
252260,Clyde,Munos,M,40000,9999-01-01
252306,Ger,Goldhammer,M,60825,9999-01-01
252410,Sukumar,Fujisawa,M,40000,1997-07-10
252410,Sukumar,Fujisawa,M,40000,9999-01-01
252419,Akemi,Bhattacharjee,M,48963,1987-08-24
252419,Akemi,Bhattacharjee,M,48963,9999-01-01
252312,Gonzalo,Simmel,M,49783,9999-01-01
252422,Arunachalam,Baaz,M,42195,2000-11-10
252426,Poornachandra,Rijckaert,M,40743,9999-01-01
252313,Zijian,Ellozy,M,83828,9999-01-01
252317,Murthy,Erie,M,75172,9999-01-01
252438,Danil,Papsdorf,M,53169,1998-02-15
252329,Panayotis,Horswill,F,50089,9999-01-01
252447,Abdelaziz,Morrey,F,63781,2001-12-13
252457,Luigi,Pell,F,47989,9999-01-01
252342,Lena,Yetim,F,40297,9999-01-01
252461,Sanjai,Ramsey,M,50671,9999-01-01
252463,Remmert,Lanteri,M,47493,9999-01-01
252351,Kersti,Flanders,M,40000,2002-03-19
252476,Youssef,Deverell,M,47916,1992-01-07
252476,Youssef,Deverell,M,47916,9999-01-01
252477,Khedija,Jahnichen,M,41272,9999-01-01
252479,Aleksander,Tasistro,M,40000,9999-01-01
252482,Zito,Billingsley,F,40000,9999-01-01
252483,Gennady,Karunanithi,M,48973,1990-11-11
252351,Kersti,Flanders,M,40000,9999-01-01
252362,Troy,Dulin,F,50570,9999-01-01
252496,Alagu,Polajnar,M,40000,9999-01-01
252497,Urs,Parascandalo,F,40000,9999-01-01
252499,Shaw,Aumann,M,40000,2001-12-16
252368,Chenyi,Rabehasaina,M,83051,9999-01-01
252507,Rimli,DiGiano,F,58755,9999-01-01
252510,Bedir,Akazan,M,44094,9999-01-01
252511,Diederik,Foote,F,40000,1994-12-15
252370,Fumiyo,Range,M,54122,1990-02-14
252514,Tsutomu,Kemmerer,M,65271,9999-01-01
252371,Basil,Montemayor,M,69677,1999-08-30
252523,Masami,Schwabacher,M,41870,2002-06-21
252523,Masami,Schwabacher,M,41870,9999-01-01
252378,Owen,Alvarado,F,56711,9999-01-01
252534,Kenroku,Magalhaes,M,87319,1990-07-11
252391,Bezalel,Morton,F,40000,9999-01-01
252543,Sachem,Boguraev,M,81247,1993-02-23
252543,Sachem,Boguraev,M,81247,9999-01-01
252545,Itzchak,Zolotykh,F,59491,9999-01-01
252391,Bezalel,Morton,F,40000,2002-03-25
252405,Akeno,Gronowski,F,44152,1992-08-17
252407,Shih,Ritzmann,M,44947,9999-01-01
252558,Manu,Schlenzig,M,40000,9999-01-01
252408,Charmane,Wynblatt,M,40000,9999-01-01
252696,Mart,Luft,F,41298,9999-01-01
252573,Rafael,Guardalben,M,80352,2000-11-18
252580,Kensyu,Stamatiou,M,55462,9999-01-01
252700,Tonny,Mayerwieser,F,40000,9999-01-01
252598,Macha,Aloia,M,74655,1999-03-17
252701,Bernice,Penttonen,F,40000,9999-01-01
252603,Bartek,Shrader,M,65265,9999-01-01
252703,Barna,Beausoleil,F,73872,9999-01-01
252604,Jayesh,Demos,M,40000,1994-01-01
252607,Shichao,Brender,M,40000,9999-01-01
252733,Toong,Besancenot,M,49138,9999-01-01
252615,Chuanyi,Mandelberg,M,50935,9999-01-01
252630,Alejandra,Iisaku,M,40000,1988-10-28
252740,Mang,Riesenhuber,M,40000,9999-01-01
252650,Jamaludin,Pramanik,F,40000,9999-01-01
252749,Akhilish,Yeung,F,72212,9999-01-01
252653,Sreenivas,Maraist,M,61161,1989-05-01
252653,Sreenivas,Maraist,M,61161,9999-01-01
252754,Yuguang,Peak,M,40000,1999-01-23
252665,Khosrow,Klerer,M,40000,9999-01-01
252666,Matt,Ramamoorthy,M,55819,9999-01-01
252668,Tonny,Radwan,M,40000,1989-12-05
252763,Felicidad,Aamodt,F,40000,9999-01-01
252675,Pantung,Ponthieu,M,52048,9999-01-01
252678,Naraig,Schlegelmilch,M,54786,1992-01-22
252680,Martina,Sewelson,F,40000,1993-11-22
252680,Martina,Sewelson,F,40000,9999-01-01
252764,Abdulla,Vendrig,M,44498,9999-01-01
252765,Jongsuk,Boreale,M,56076,9999-01-01
252767,Udaiprakash,Chiola,M,46848,9999-01-01
252769,Supot,Matheson,M,46551,9999-01-01
252840,Moie,Gronowski,M,48366,1996-12-30
252840,Moie,Gronowski,M,48366,2001-03-05
252842,Leucio,Cangellaris,M,70629,9999-01-01
252848,Alper,Demeyer,M,40000,2001-11-07
252862,Shahab,Schicker,M,59519,9999-01-01
252865,Sham,Zlotek,M,62961,9999-01-01
252868,Zhiguo,Strooper,M,40000,9999-01-01
252881,Marc,Wilharm,M,41097,1995-07-08
252915,Jouni,Acton,M,60875,1993-01-07
252915,Jouni,Acton,M,60875,9999-01-01
252924,Kazuhisa,Bazzichi,F,72797,9999-01-01
252924,Kazuhisa,Bazzichi,F,72797,1987-06-24
252927,Vitaly,Veeraraghavan,M,53284,9999-01-01
252934,Zhenhua,Akaboshi,M,52755,9999-01-01
252936,Bowen,Journel,F,40000,1999-04-14
252939,Toshiki,Cullers,M,75307,9999-01-01
252942,Terresa,Showalter,F,51580,9999-01-01
252948,Danco,Krupka,M,40000,1995-08-19
252948,Danco,Krupka,M,40000,9999-01-01
252965,Shan,Emmerich,F,42780,1993-03-28
252970,Mario,Herber,F,46089,9999-01-01
252971,Leon,Pluym,M,81380,9999-01-01
252982,Mandell,Pehl,F,51014,9999-01-01
252985,Giordano,Ramsak,M,44732,9999-01-01
252989,Stella,Wegerle,F,40000,9999-01-01
252992,Shahab,Gustavson,F,40000,9999-01-01
252997,Mamdouh,Reutenauer,F,51917,9999-01-01
253002,Niteen,Fioravanti,F,40000,9999-01-01
253003,Yannik,Lambe,F,40000,9999-01-01
253017,Subhash,Staudhammer,M,51642,1992-08-07
253017,Subhash,Staudhammer,M,51642,9999-01-01
253023,Mansur,Welham,M,40000,1997-12-05
253037,Zijian,Bharadwaj,M,51595,9999-01-01
253042,Mariangiola,Matzke,M,59191,9999-01-01
253047,Hausi,Manders,M,40000,9999-01-01
253066,Faiza,Kugler,F,53853,9999-01-01
253070,Zhiguo,Gaughan,F,70352,9999-01-01
253081,Jenwei,Setlzner,F,40000,9999-01-01
253084,Duro,Potthoff,F,44857,9999-01-01
253086,Shugo,Huxford,F,40000,9999-01-01
253094,Hugh,Syrotiuk,M,84628,9999-01-01
253096,Taiji,Muhling,M,40000,9999-01-01
253098,Faiza,Delgrande,M,40000,9999-01-01
253099,Lobel,Atrawala,F,40000,9999-01-01
253100,Arunachalam,Lindqvist,F,40000,9999-01-01
253105,Susanta,Nollmann,M,52045,9999-01-01
253124,Samphel,Garnham,M,51189,9999-01-01
253125,Khalil,Percebois,M,40000,9999-01-01
253126,Alejandro,Birta,M,56589,9999-01-01
253141,Arra,Chiodo,F,40000,9999-01-01
253146,Gou,Pramanik,M,52608,9999-01-01
253165,Adin,Assaf,M,40000,1999-05-09
253165,Adin,Assaf,M,40000,9999-01-01
253174,Hidekazu,Henders,F,74129,9999-01-01
253176,Basant,Giaccio,M,61452,1998-04-02
253176,Basant,Giaccio,M,61452,9999-01-01
253184,Mokhtar,Riexinger,M,72248,9999-01-01
253190,Rosli,Kuszyk,F,40000,9999-01-01
253191,Ottavia,Jahnichen,F,59732,9999-01-01
253204,LiMin,Matzke,M,40000,1998-09-28
253210,Woody,Gyimothy,F,40000,1990-01-25
253212,Anneli,Jarecki,M,40000,9999-01-01
253217,Subhash,Honiden,M,48552,9999-01-01
253225,Nevin,Jarecki,M,40117,1995-09-22
253234,Utz,Fioravanti,F,40000,9999-01-01
253249,Breannda,Tiemann,M,43455,9999-01-01
253260,Isaac,Capobianchi,F,40000,9999-01-01
253265,Jayesh,Vakili,M,73130,2000-12-01
253266,Perry,Luft,F,53309,9999-01-01
253272,Amalendu,Uehara,M,64560,1995-09-15
253272,Amalendu,Uehara,M,64560,9999-01-01
253294,DeForest,Cherinka,F,40000,9999-01-01
253297,Hilary,Gadepally,M,82269,1993-06-04
253315,Bartek,Kusakari,M,67052,1998-01-05
253323,Gilbert,Lieberherr,F,46236,9999-01-01
253324,Xiong,Vendrig,M,51274,9999-01-01
253325,Kristine,Ushiama,M,40000,9999-01-01
253340,Val,Broder,M,51186,9999-01-01
253346,Parviz,Hedayat,M,52308,9999-01-01
253354,Takahito,Hofman,M,74218,9999-01-01
253359,Gadiel,Terwilliger,M,41721,9999-01-01
253359,Gadiel,Terwilliger,M,41721,1997-03-31
252779,Mokhtar,Cromarty,M,54981,2001-06-16
253381,Berto,Henders,M,40000,9999-01-01
252808,Steen,Leaver,F,41657,9999-01-01
253396,Sverrir,Ecklund,F,48748,1988-11-29
253402,Guther,Pavlopoulou,F,56218,9999-01-01
252822,Gou,Gammage,M,40000,9999-01-01
252825,Premsyl,Cannard,F,40000,1998-10-09
252834,Brigham,Bellone,M,40000,9999-01-01
253548,Felicidad,Malinowski,M,59505,1999-10-14
253549,Tze,Benantar,M,56444,9999-01-01
253410,Teruyuki,Polupanov,F,40000,9999-01-01
253556,Sarita,Hanratty,M,43361,1993-11-25
253415,Tran,Schwaller,F,40000,9999-01-01
253417,Irene,Kalorkoti,F,40000,1994-01-30
253417,Irene,Kalorkoti,F,40000,9999-01-01
253562,Slavian,Sethi,M,42879,9999-01-01
253569,Shaowen,Gopalakrishnan,M,46844,9999-01-01
253440,Guozhong,Picci,F,60769,1987-08-22
253445,Deniz,Maliniak,F,40000,9999-01-01
253571,Tomokazu,Deverell,M,43662,9999-01-01
253572,Sachem,Schoegge,M,40000,9999-01-01
253579,Jeanna,Biron,M,62646,9999-01-01
253448,Luigi,Hettesheimer,M,40000,9999-01-01
253580,Duri,Suessmith,F,40000,9999-01-01
253457,Terresa,Stasinski,F,40000,9999-01-01
253582,Lalit,Dulli,M,49083,1990-02-01
253462,Menkae,Sooriamurthi,F,47475,9999-01-01
253465,Rayond,Munke,F,51313,9999-01-01
253595,Tru,Restivo,M,40000,1988-01-10
253469,Rafail,Zeleznik,M,40000,9999-01-01
253472,Gianluca,Kusakabe,F,72004,9999-01-01
253473,Jamaludin,Crooks,F,40000,1995-02-01
253473,Jamaludin,Crooks,F,40000,9999-01-01
253487,Henk,Pokrovskii,M,40000,9999-01-01
253607,Uta,Rosaz,F,47961,1993-06-19
253492,Serge,Carrere,F,40000,2000-03-29
253492,Serge,Carrere,F,40000,9999-01-01
253501,Xinan,Gladwell,M,40000,9999-01-01
253501,Xinan,Gladwell,M,40000,1998-07-13
253625,Leif,Pavlopoulou,F,75236,9999-01-01
253509,Karsten,Kaminger,F,75130,2001-12-18
253509,Karsten,Kaminger,F,75130,9999-01-01
253511,Qingxiang,Nitta,F,56484,9999-01-01
253514,Apostol,Cannane,M,41810,9999-01-01
253516,Taizo,Poujol,M,40000,9999-01-01
253632,Pohua,Bresenham,M,68125,9999-01-01
253634,Sakthirel,Bellone,M,40000,9999-01-01
253539,Bingning,Varker,M,55127,9999-01-01
253636,Yucel,Itschner,F,62591,9999-01-01
253648,Tesuya,Millington,M,69882,9999-01-01
253650,Remzi,Loncour,F,49118,9999-01-01
253650,Remzi,Loncour,F,49118,1997-05-03
253652,Jaewon,Hasham,M,61535,9999-01-01
253657,Mrinalini,Selvestrel,F,67519,9999-01-01
253697,Zeydy,Nitto,F,40000,9999-01-01
253670,Sachin,Conte,F,89680,9999-01-01
253700,Masasuke,Comyn,M,40000,9999-01-01
253704,Sven,Belinskaya,M,69171,9999-01-01
253704,Sven,Belinskaya,M,69171,1987-02-22
253679,Mingdong,Portugali,M,62731,9999-01-01
253714,Maria,Aseltine,M,64165,9999-01-01
253683,Shaunak,Egerstedt,F,92760,9999-01-01
253726,Francoise,Chinin,F,54141,2001-06-13
253727,Fayez,Pargas,M,70124,9999-01-01
253729,Ziyad,Rusterholz,M,40631,9999-01-01
253733,Jiang,Rissland,M,49107,9999-01-01
253828,Shem,Lubachevsky,M,40000,9999-01-01
253745,Krassimir,Adachi,M,63262,9999-01-01
253830,Luerbio,Pintelas,M,55901,9999-01-01
253758,Jouni,Calkin,M,50818,1994-09-17
253758,Jouni,Calkin,M,50818,9999-01-01
253832,Jixiang,Foong,F,42277,1990-09-13
253832,Jixiang,Foong,F,42277,9999-01-01
253847,Xiaobin,Suermann,F,53289,9999-01-01
253777,Kien,Ravishankar,F,40000,9999-01-01
253785,Eckart,Smailagic,M,56646,9999-01-01
253848,Seongbae,Einsfeld,M,52046,9999-01-01
253851,Piyush,Smailagic,M,70555,1998-08-21
253796,Masako,Unni,F,46169,1994-07-02
253797,Martien,Fabrizio,F,40000,9999-01-01
253851,Piyush,Smailagic,M,70555,9999-01-01
253863,Adam,Maierhofer,M,48209,1992-01-15
253805,Malu,Fargier,F,57569,9999-01-01
253865,Fox,Hedayat,M,40000,9999-01-01
253820,Jeong,Conry,F,46350,9999-01-01
253866,Reinhard,Reinhart,M,55652,9999-01-01
253823,Gaurav,Casley,M,40000,9999-01-01
253823,Gaurav,Casley,M,40000,1992-07-14
253827,Iara,Khasidashvili,F,49384,9999-01-01
253977,Tonny,Usdin,F,40000,9999-01-01
254003,Alenka,Haumacher,F,87386,9999-01-01
254013,Luise,Luff,M,49959,9999-01-01
254016,Danel,Bierman,M,50564,1997-06-06
254016,Danel,Bierman,M,50564,9999-01-01
254024,Richard,Ernst,F,59695,9999-01-01
254038,Angus,Ernst,F,40000,1997-04-15
254038,Angus,Ernst,F,40000,2000-08-09
254043,Saddek,Peng,M,40000,9999-01-01
253869,Joydip,Schmiedel,F,48578,9999-01-01
254051,Oscar,Plumb,M,47694,1991-07-25
254053,Heeju,Benantar,M,52224,9999-01-01
253885,Bernd,Atchley,M,41274,1997-04-25
254064,Yishai,Baik,M,99178,1999-01-12
254065,Kazunori,Azadmanesh,M,45278,9999-01-01
254069,Uli,Nishimukai,M,67748,9999-01-01
254070,Kenroku,Marwedel,M,70055,1996-08-10
254075,Kazuyasu,Soicher,M,41110,9999-01-01
254077,Atilio,Uludag,M,46192,1990-09-21
